Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,attrition_flag,income_log,tenure_ratio,promotion_gap_ratio,manager_tenure_ratio,distance_per_income,overtime_flag,travel_frequently_flag,single_flag,male_flag,age_group,income_group,tenure_group
28,No,Travel_Rarely,950,Research & Development,3,3,Medical,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,No,17,3,2,3,10,3,2,9,7,1,7,0,8.94324493313279,0.8181818181818182,0.1,0.7,0.00039184952978056425,0,0,0,0,26-35,중상,6-10년
46,No,Travel_Rarely,406,Sales,3,1,Marketing,1,Male,52,3,4,Manager,3,Married,17465,15596,3,No,12,3,4,1,23,3,3,12,9,4,9,0,9.768011412973678,0.5,0.3076923076923077,0.6923076923076923,0.00017176228100309173,0,0,0,1,46-55,고소득,11-20년
38,No,Travel_Rarely,130,Sales,2,2,Marketing,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,No,16,3,3,0,10,2,3,1,0,0,0,0,8.902727664035522,0.09090909090909091,0.0,0.0,0.0002720348204570185,0,0,1,1,36-45,중상,0-2년
43,No,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,No,11,3,3,1,18,1,3,8,7,0,1,0,9.289243969571649,0.42105263157894735,0.0,0.1111111111111111,0.00249514832270585,0,1,0,0,36-45,고소득,6-10년
39,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,No,11,3,4,3,21,4,3,18,7,11,5,1,9.406729185981574,0.8181818181818182,0.5789473684210527,0.2631578947368421,0.00016433853738701725,0,1,0,1,36-45,고소득,11-20년
40,No,Travel_Rarely,1308,Research & Development,14,3,Medical,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,No,14,3,1,0,21,2,4,20,7,4,9,0,9.88466144828608,0.9090909090909091,0.19047619047619047,0.42857142857142855,0.0007133031028684974,0,0,1,1,36-45,고소득,11-20년
21,No,Travel_Rarely,984,Research & Development,1,1,Technical Degree,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Yes,11,3,3,0,2,6,4,2,2,2,2,0,7.635786861395585,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0004828585224529213,1,0,1,0,18-25,저소득,0-2년
39,No,Non-Travel,439,Research & Development,9,3,Life Sciences,3,Male,70,3,2,Laboratory Technician,2,Single,6782,8770,9,No,15,3,3,0,9,2,2,5,4,0,3,0,8.82217476094608,0.5,0.0,0.5,0.0013268465280849183,0,0,1,1,36-45,중상,3-5년
36,No,Non-Travel,217,Research & Development,18,4,Life Sciences,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,No,20,4,1,0,18,0,3,11,9,0,9,0,8.959311617172437,0.5789473684210527,0.0,0.75,0.002313624678663239,0,0,1,1,36-45,중상,11-20년
31,No,Travel_Frequently,793,Sales,20,3,Life Sciences,3,Male,67,4,1,Sales Representative,4,Married,2791,21981,0,No,12,3,1,1,3,4,3,2,2,2,2,0,7.934513463882263,0.5,0.6666666666666666,0.6666666666666666,0.0071633237822349575,0,1,0,1,26-35,저소득,0-2년
28,No,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,Male,67,2,1,Research Scientist,2,Married,3201,19911,0,No,17,3,1,0,6,2,1,5,3,0,4,0,8.07153089355666,0.7142857142857143,0.0,0.6666666666666666,0.0006246096189881324,0,0,0,1,26-35,중하,3-5년
35,No,Travel_Frequently,1182,Sales,11,2,Marketing,4,Male,54,3,2,Sales Executive,4,Divorced,4968,18500,1,No,11,3,4,1,5,3,3,5,2,0,2,0,8.51097389160232,0.8333333333333334,0.0,0.3333333333333333,0.0022137250955926746,0,1,0,1,26-35,중상,3-5년
49,No,Travel_Rarely,174,Sales,8,4,Technical Degree,4,Male,56,2,4,Sales Executive,2,Married,13120,11879,6,No,17,3,2,1,22,3,3,9,8,2,3,0,9.481969279105716,0.391304347826087,0.2,0.3,0.0006097096257907172,0,0,0,1,46-55,고소득,6-10년
34,No,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,No,11,3,4,0,5,3,2,3,2,0,2,0,8.302513718514158,0.5,0.0,0.5,0.0004957858205255329,0,1,1,1,26-35,중하,3-5년
29,No,Travel_Frequently,490,Research & Development,10,3,Life Sciences,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,0,No,14,3,4,2,8,2,2,7,5,1,1,0,8.09925056179696,0.7777777777777778,0.125,0.125,0.003037667071688943,0,1,0,0,26-35,중하,6-10년
42,No,Travel_Rarely,188,Research & Development,29,3,Medical,2,Male,56,1,2,Laboratory Technician,4,Single,4272,9558,4,No,19,3,1,0,16,3,3,1,0,0,0,0,8.360071435644025,0.058823529411764705,0.0,0.0,0.006786800842499415,0,0,1,1,36-45,중하,0-2년
29,No,Travel_Rarely,718,Research & Development,8,1,Medical,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Yes,15,3,3,1,10,2,2,10,7,1,2,0,8.528528701079983,0.9090909090909091,0.09090909090909091,0.18181818181818182,0.0015819655922483687,1,0,0,1,26-35,중상,6-10년
38,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,3,Male,37,4,1,Human Resources,3,Married,2844,6004,1,No,13,3,4,1,7,2,4,7,6,5,0,0,7.953318346560431,0.875,0.625,0.0,0.000351493848857645,0,0,0,1,36-45,저소득,6-10년
28,No,Travel_Frequently,773,Research & Development,6,3,Life Sciences,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Yes,14,3,4,1,3,2,3,3,1,0,2,0,7.902487437162855,0.75,0.0,0.5,0.0022189349112426036,1,1,0,1,26-35,저소득,3-5년
18,Yes,Non-Travel,247,Research & Development,8,1,Medical,3,Male,80,3,1,Laboratory Technician,3,Single,1904,13556,1,No,12,3,4,0,0,0,3,0,0,0,0,1,7.552237287560802,0.0,0.0,0.0,0.004199475065616798,0,0,1,1,18-25,저소득,0-2년
33,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,Female,77,3,2,Sales Executive,1,Single,8224,18385,0,Yes,17,3,1,0,6,3,3,5,2,0,3,1,9.014933575633572,0.7142857142857143,0.0,0.5,0.001094224924012158,1,0,1,0,26-35,중상,3-5년
41,No,Travel_Rarely,167,Research & Development,12,4,Life Sciences,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Yes,11,3,1,1,6,4,3,1,0,0,0,0,8.469472455204826,0.14285714285714285,0.0,0.0,0.0025173064820641915,1,0,0,1,36-45,중하,0-2년
31,Yes,Travel_Frequently,874,Research & Development,15,3,Medical,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,No,12,3,3,1,2,5,2,2,2,2,2,1,7.8674885686991285,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.005744925315970892,0,1,0,1,26-35,저소득,0-2년
37,No,Travel_Rarely,367,Research & Development,25,2,Medical,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,No,13,3,3,2,9,2,3,6,2,1,3,0,8.653819788948063,0.6,0.14285714285714285,0.42857142857142855,0.004361479413817167,0,0,0,0,36-45,중상,6-10년
27,No,Travel_Rarely,199,Research & Development,6,3,Life Sciences,4,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,No,13,3,3,1,4,0,3,4,2,2,2,0,7.8399193600125825,0.8,0.4,0.4,0.002362204724409449,0,0,0,1,26-35,저소득,3-5년
34,No,Travel_Rarely,1400,Sales,9,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,No,20,4,1,0,6,3,2,6,5,1,3,0,8.65084957622891,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.0015748031496062992,0,0,0,0,26-35,중상,6-10년
35,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,No,17,3,2,0,6,2,1,5,4,1,4,0,8.371936178759098,0.7142857142857143,0.16666666666666666,0.6666666666666666,0.0018501387604070306,0,0,1,1,26-35,중하,3-5년
29,Yes,Travel_Rarely,408,Sales,23,1,Life Sciences,4,Female,45,2,3,Sales Executive,1,Married,7336,11162,1,No,13,3,1,1,11,3,1,11,8,3,10,1,8.900685318713995,0.9166666666666666,0.25,0.8333333333333334,0.003134796238244514,0,0,0,0,26-35,중상,11-20년
40,No,Travel_Frequently,593,Research & Development,9,4,Medical,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,No,17,3,3,0,20,3,2,18,7,2,13,0,9.51044496442652,0.8571428571428571,0.10526315789473684,0.6842105263157895,0.0006666666666666666,0,1,1,0,36-45,고소득,11-20년
42,Yes,Travel_Frequently,481,Sales,12,3,Life Sciences,3,Male,44,3,4,Sales Executive,1,Single,13758,2447,0,Yes,12,3,2,0,22,2,2,21,9,13,14,1,9.529448434427817,0.9130434782608695,0.5909090909090909,0.6363636363636364,0.0008721564067156044,1,1,1,1,36-45,고소득,20년 초과
42,No,Travel_Rarely,647,Sales,4,4,Marketing,2,Male,45,3,2,Sales Executive,1,Single,5155,2253,7,No,13,3,4,0,9,3,4,6,4,1,5,0,8.547916364059079,0.6,0.14285714285714285,0.7142857142857143,0.0007757951900698216,0,0,1,1,36-45,중상,6-10년
35,No,Travel_Rarely,982,Research & Development,1,4,Medical,4,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,No,12,3,2,1,10,2,3,8,0,1,7,0,7.7226775164680035,0.7272727272727273,0.1111111111111111,0.7777777777777778,0.0004426737494466578,0,0,0,1,26-35,저소득,6-10년
24,No,Travel_Rarely,477,Research & Development,24,3,Medical,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,No,22,4,4,0,6,2,3,4,3,1,2,0,8.188133414510478,0.5714285714285714,0.2,0.4,0.006670372429127293,0,0,1,1,18-25,중하,3-5년
28,Yes,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,3,Female,79,3,1,Laboratory Technician,4,Married,2515,22955,1,Yes,11,3,4,0,1,4,2,1,1,0,0,1,7.830425617820331,0.5,0.0,0.0,0.0047694753577106515,1,0,0,0,26-35,저소득,0-2년
26,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,No,22,4,2,1,8,2,3,8,7,0,7,0,8.394121193826242,0.8888888888888888,0.0,0.7777777777777778,0.0006785795068988917,0,0,0,1,26-35,중하,6-10년
30,No,Travel_Rarely,852,Sales,10,3,Marketing,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,No,18,3,1,1,10,3,3,10,3,1,4,0,8.791638037085997,0.9090909090909091,0.09090909090909091,0.36363636363636365,0.0015199878400972793,0,0,0,1,26-35,중상,6-10년
40,No,Travel_Frequently,902,Research & Development,26,2,Medical,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Yes,13,3,4,1,16,3,1,1,1,0,0,0,8.394573477868327,0.058823529411764705,0.0,0.0,0.005878363101966991,1,1,0,0,36-45,중하,0-2년
35,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,No,18,3,2,1,15,2,4,7,7,6,4,0,9.237469039364436,0.4375,0.75,0.5,0.00019464720194647202,0,0,0,1,26-35,고소득,6-10년
34,No,Travel_Frequently,669,Research & Development,1,3,Medical,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,0,No,20,4,3,0,14,3,3,13,9,4,9,0,8.583729715216482,0.8666666666666667,0.2857142857142857,0.6428571428571429,0.00018712574850299402,0,1,1,1,26-35,중상,11-20년
35,No,Travel_Frequently,636,Research & Development,4,4,Other,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,No,13,3,2,1,2,2,4,2,2,2,2,0,7.773594467360194,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0016827934371055953,0,1,0,1,26-35,저소득,0-2년
43,Yes,Travel_Rarely,1372,Sales,9,3,Marketing,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,No,13,3,2,0,7,2,2,4,3,1,3,1,8.584290934948731,0.5,0.2,0.6,0.001683186833738545,0,0,1,0,36-45,중상,3-5년
32,No,Non-Travel,862,Sales,2,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,No,12,3,3,3,1,3,3,1,0,0,0,0,7.947325027016463,0.5,0.0,0.0,0.0007072135785007072,0,0,0,0,26-35,저소득,0-2년
56,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,No,13,3,4,1,28,2,3,5,2,4,2,0,9.900683625203394,0.1724137931034483,0.6666666666666666,0.3333333333333333,0.00020056157240272763,0,0,0,0,56-65,고소득,3-5년
29,No,Travel_Rarely,1401,Research & Development,6,1,Medical,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,No,13,3,1,1,10,5,3,10,8,0,8,0,8.049427057110695,0.9090909090909091,0.0,0.7272727272727273,0.0019157088122605363,0,0,0,0,26-35,중하,6-10년
19,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,No,25,4,3,0,1,4,3,1,1,0,0,0,7.845024417241484,0.5,0.0,0.0,0.0035252643948296123,0,0,1,1,18-25,저소득,0-2년
45,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Yes,19,3,3,1,7,2,2,3,2,0,2,0,8.4069317971587,0.375,0.0,0.5,0.0015631978561857973,1,0,0,0,36-45,중하,3-5년
37,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,No,13,3,2,1,14,2,2,14,8,3,11,0,8.775703886567738,0.9333333333333333,0.2,0.7333333333333333,0.00015444015444015445,0,0,0,0,36-45,중상,11-20년
20,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,Male,87,2,1,Laboratory Technician,3,Single,3033,12828,1,No,12,3,1,0,2,2,2,2,2,1,2,0,8.017637159908478,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.000988793671720501,0,0,1,1,18-25,중하,0-2년
44,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,3,Male,96,3,1,Research Scientist,3,Single,2936,10826,1,Yes,11,3,3,0,6,4,3,6,4,0,2,1,7.98514393119862,0.8571428571428571,0.0,0.2857142857142857,0.0034048348655090228,1,0,1,1,36-45,중하,6-10년
53,No,Travel_Rarely,1223,Research & Development,7,2,Medical,4,Female,50,3,5,Manager,3,Divorced,18606,18640,3,No,18,3,2,1,26,6,3,7,7,4,7,0,9.831293132987641,0.25925925925925924,0.5,0.875,0.0003762025044338152,0,0,0,0,46-55,고소득,6-10년
29,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,0,Yes,18,3,1,1,6,2,2,5,4,1,3,0,7.682021510826875,0.7142857142857143,0.16666666666666666,0.5,0.006915629322268326,1,0,0,0,26-35,저소득,3-5년
22,Yes,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853,4223,0,Yes,11,3,2,1,1,5,3,0,0,0,0,1,7.956476798036782,0.0,0.0,0.0,0.001051156271899089,1,1,0,1,18-25,저소득,0-2년
46,No,Travel_Rarely,1402,Sales,2,3,Marketing,3,Female,69,3,4,Manager,1,Married,17048,24097,8,No,23,4,1,0,28,2,3,26,15,15,9,0,9.74384682996523,0.896551724137931,0.5555555555555556,0.3333333333333333,0.00011730893307525368,0,0,0,0,46-55,고소득,20년 초과
44,No,Non-Travel,111,Research & Development,17,3,Life Sciences,4,Male,74,1,1,Research Scientist,3,Single,2290,4279,2,No,13,3,4,0,6,3,3,0,0,0,0,0,7.736743682453495,0.0,0.0,0.0,0.007420340462680052,0,0,1,1,36-45,저소득,0-2년
33,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,2,Male,99,3,1,Human Resources,3,Married,3600,8429,1,No,13,3,4,1,5,2,3,5,4,1,4,0,8.188966863648876,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.0005554012774229381,0,0,0,1,26-35,중하,3-5년
41,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,No,17,3,1,1,5,2,1,1,0,0,0,1,7.653494909661253,0.16666666666666666,0.0,0.0,0.0023719165085388993,0,0,0,1,36-45,저소득,0-2년
30,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,3,8,3,3,4,3,0,3,0,8.32263709695394,0.4444444444444444,0.0,0.6,0.007045675413022352,0,0,0,1,26-35,중하,3-5년
40,No,Travel_Frequently,1184,Sales,2,4,Medical,2,Male,62,3,2,Sales Executive,2,Married,4327,25440,5,No,12,3,4,3,5,2,3,0,0,0,0,0,8.372860820526318,0.0,0.0,0.0,0.0004621072088724584,0,1,0,1,36-45,중하,0-2년
50,No,Travel_Frequently,1421,Research & Development,2,3,Medical,4,Female,30,3,4,Manager,1,Married,17856,9490,2,No,22,4,3,1,32,3,3,2,2,2,2,0,9.790150867197125,0.06060606060606061,0.6666666666666666,0.6666666666666666,0.00011200089600716806,0,1,0,0,46-55,고소득,0-2년
28,No,Travel_Rarely,1179,Research & Development,19,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,3196,12449,1,No,12,3,3,3,6,2,3,6,5,3,3,0,8.069968149059841,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.0059430716296528,0,0,0,1,26-35,중하,6-10년
46,No,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,19081,10849,5,No,11,3,1,1,25,2,3,4,2,0,3,0,9.856500761311791,0.15384615384615385,0.0,0.6,0.0007860811235719526,0,0,0,1,46-55,고소득,3-5년
35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Yes,15,3,4,3,15,2,3,7,7,1,7,0,9.101306450952048,0.4375,0.125,0.875,0.0018958403033344485,1,0,0,1,26-35,고소득,6-10년
24,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,4,Female,97,3,1,Laboratory Technician,2,Married,2210,3372,1,No,13,3,1,1,1,3,1,1,0,0,0,1,7.701200180857446,0.5,0.0,0.0,0.007688828584350972,0,0,0,0,18-25,저소득,0-2년
33,No,Travel_Frequently,1146,Sales,25,3,Medical,2,Female,82,3,2,Sales Executive,3,Married,4539,4905,1,No,12,3,1,1,10,3,2,10,7,0,1,0,8.420682291035394,0.9090909090909091,0.0,0.09090909090909091,0.005506607929515419,0,1,0,0,26-35,중하,6-10년
36,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741,6865,1,No,14,3,3,1,7,4,3,7,7,1,7,0,7.91644286012226,0.875,0.125,0.875,0.002188183807439825,0,0,0,1,36-45,저소득,6-10년
30,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491,11309,1,No,13,3,1,3,10,4,2,10,7,8,9,0,8.158229916959494,0.9090909090909091,0.7272727272727273,0.8181818181818182,0.002004581901489118,0,0,0,1,26-35,중하,6-10년
44,No,Travel_Rarely,200,Research & Development,29,4,Other,4,Male,32,3,2,Research Scientist,4,Single,4541,7744,1,No,25,4,2,0,20,3,3,20,11,13,17,0,8.421122722665503,0.9523809523809523,0.6190476190476191,0.8095238095238095,0.006384852487890797,0,0,1,1,36-45,중하,11-20년
20,No,Travel_Rarely,654,Sales,21,3,Marketing,3,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,No,17,3,4,0,2,2,3,2,1,2,2,0,7.893198869544609,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.007838745800671893,0,0,1,1,18-25,저소득,0-2년
46,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379,17433,2,No,11,3,3,1,12,3,2,6,3,1,4,0,8.906528917594517,0.46153846153846156,0.14285714285714285,0.5714285714285714,0.00027100271002710027,0,0,0,1,46-55,중상,6-10년
42,No,Non-Travel,179,Human Resources,2,5,Medical,4,Male,79,4,2,Human Resources,1,Married,6272,12858,7,No,16,3,1,1,10,3,4,4,3,0,3,0,8.744009988096744,0.36363636363636365,0.0,0.6,0.0003188267176789415,0,0,0,1,36-45,중상,3-5년
60,No,Travel_Rarely,696,Sales,7,4,Marketing,2,Male,52,4,2,Sales Executive,4,Divorced,5220,10893,0,Yes,18,3,2,1,12,3,3,11,7,1,9,0,8.560444233410552,0.8461538461538461,0.08333333333333333,0.75,0.0013407393219689715,1,0,0,1,56-65,중상,11-20년
32,No,Travel_Frequently,116,Research & Development,13,3,Other,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,No,20,4,3,1,2,2,3,2,2,2,2,0,7.917171988845776,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0047376093294460644,0,1,0,0,26-35,저소득,0-2년
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7,0,8.51699317141357,0.7272727272727273,0.0,0.7777777777777778,0.00040008001600320064,1,1,1,0,26-35,중상,6-10년
36,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7,0,9.235325624670091,0.3888888888888889,0.875,0.875,9.753242953281966e-05,1,0,0,0,36-45,고소득,6-10년
33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,No,13,3,2,1,15,5,3,14,10,4,10,0,7.930925372483388,0.875,0.26666666666666666,0.6666666666666666,0.003235082674335011,0,0,0,1,26-35,저소득,11-20년
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,6852,11591,7,No,12,3,2,1,7,2,4,5,1,1,3,0,8.832441791585824,0.625,0.16666666666666666,0.5,0.0014592149423610099,0,0,0,0,36-45,중상,3-5년
25,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,3,Male,57,3,2,Sales Executive,4,Single,4950,20623,0,No,14,3,2,0,5,4,3,4,3,1,1,0,8.507344855361422,0.6666666666666666,0.2,0.2,0.0020197939810139365,0,0,1,1,18-25,중상,3-5년
30,No,Travel_Rarely,1465,Research & Development,1,3,Medical,4,Male,63,3,1,Research Scientist,2,Married,3579,9369,0,Yes,21,4,1,1,12,2,3,11,9,5,7,0,8.183118079394745,0.8461538461538461,0.4166666666666667,0.5833333333333334,0.00027932960893854746,1,0,0,1,26-35,중하,11-20년
42,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,Female,60,3,3,Research Director,1,Married,13191,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0,0,9.487365864239434,0.047619047619047616,0.0,0.0,0.0019708914493632504,1,1,0,0,36-45,고소득,0-2년
35,No,Non-Travel,1212,Sales,8,2,Marketing,3,Female,78,2,3,Sales Executive,4,Married,10377,13755,4,Yes,11,3,2,1,16,6,2,13,2,4,12,0,9.247443459927686,0.7647058823529411,0.2857142857142857,0.8571428571428571,0.0007708614376565812,1,0,0,0,26-35,고소득,11-20년
27,No,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8,0,7.71244383427499,0.9,0.6,0.8,0.006261180679785331,1,0,0,1,26-35,저소득,6-10년
54,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502,9659,7,No,17,3,1,1,33,2,1,5,4,1,4,0,9.259416209622776,0.14705882352941177,0.16666666666666666,0.6666666666666666,9.521089212605922e-05,0,1,0,0,46-55,고소득,3-5년
44,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,No,13,3,4,1,10,5,3,10,5,7,7,0,7.60688453121963,0.9090909090909091,0.6363636363636364,0.6363636363636364,0.0009940357852882703,0,0,0,0,36-45,저소득,6-10년
19,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,Female,96,2,1,Research Scientist,2,Single,1859,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0,1,7.528331766707247,0.5,0.0,0.0,0.005376344086021506,1,0,1,0,18-25,저소득,0-2년
29,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,Female,97,3,1,Research Scientist,4,Divorced,3760,5598,1,No,15,3,1,3,3,5,3,3,2,1,2,0,8.232440158470336,0.75,0.25,0.5,0.00026588673225206064,0,0,0,0,26-35,중하,3-5년
54,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,17779,23474,3,No,14,3,1,0,36,2,3,10,9,0,9,0,9.785829509067895,0.2702702702702703,0.0,0.8181818181818182,0.0001687289088863892,0,0,0,1,46-55,고소득,6-10년
31,No,Travel_Rarely,1332,Research & Development,11,2,Medical,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1,0,8.829665432675236,0.8571428571428571,0.0,0.14285714285714285,0.0016095990635059995,1,0,0,1,26-35,중상,6-10년
