Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,income_log,tenure_ratio,promotion_gap_ratio,manager_tenure_ratio,distance_per_income,age_group,income_group,tenure_group,attrition_flag
52,Travel_Rarely,Sales,5,3,Life Sciences,2,Male,3,3,Sales Executive,2,Single,8446,9,Yes,19,3,3,0,10,2,2,8,7,7,7,9.041566627727496,0.7272727272727273,0.7777777777777778,0.7777777777777778,0.0005919261276192,46-55,고소득,6-10년,1
30,Travel_Rarely,Research & Development,17,4,Medical,2,Female,3,3,Manager,1,Married,11916,1,Yes,23,4,4,2,9,2,3,9,1,0,8,9.385721231090804,0.9,0.0,0.8,0.0014265335235378,26-35,고소득,6-10년,0
39,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,3,2,Manufacturing Director,3,Single,4534,0,No,11,3,1,0,9,6,3,8,7,1,7,8.419580362549237,0.8,0.1111111111111111,0.7777777777777778,0.0039691289966923,36-45,중하,6-10년,0
31,Non-Travel,Sales,2,4,Life Sciences,4,Female,3,3,Sales Executive,3,Divorced,9852,1,Yes,19,3,1,1,10,5,2,10,8,9,6,9.195531256322475,0.9090909090909092,0.8181818181818182,0.5454545454545454,0.0002029838627829,26-35,고소득,6-10년,0
41,Non-Travel,Sales,10,2,Medical,3,Male,1,2,Sales Executive,2,Single,6151,1,No,13,3,1,0,19,4,3,19,2,11,9,8.72453251118548,0.95,0.55,0.45,0.0016254876462938,36-45,중상,11-20년,0
31,Travel_Frequently,Sales,1,3,Life Sciences,4,Female,3,1,Sales Representative,2,Single,2302,1,Yes,11,3,1,0,3,2,4,3,2,2,2,7.741967899820685,0.75,0.5,0.5,0.0004342162396873,26-35,저소득,3-5년,1
44,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,3,1,Laboratory Technician,1,Married,2362,4,No,12,3,3,0,10,4,4,3,2,1,2,7.767687277186908,0.2727272727272727,0.25,0.5,0.0012695725772323,36-45,저소득,3-5년,1
42,Non-Travel,Research & Development,2,1,Life Sciences,3,Male,3,4,Manager,3,Married,17861,0,Yes,13,3,4,0,21,3,2,20,8,2,10,9.790430830243832,0.9090909090909092,0.0952380952380952,0.4761904761904761,0.0001119695442839,36-45,고소득,11-20년,0
55,Travel_Rarely,Research & Development,2,2,Medical,4,Female,1,5,Manager,3,Married,19187,4,No,14,3,4,1,23,5,3,19,9,9,11,9.862040362621954,0.7916666666666666,0.45,0.55,0.0001042318115488,46-55,고소득,11-20년,0
56,Travel_Rarely,Human Resources,8,4,Life Sciences,4,Male,3,5,Manager,2,Single,19717,6,No,14,3,1,0,36,4,3,7,3,7,7,9.889287203134987,0.1891891891891892,0.875,0.875,0.0004057206613246,56-65,고소득,6-10년,0
40,Non-Travel,Research & Development,16,2,Life Sciences,3,Male,3,1,Research Scientist,3,Divorced,3544,9,No,16,3,2,1,6,0,3,4,2,0,0,8.173293438966228,0.5714285714285714,0.0,0.0,0.0045133991537376,36-45,중하,3-5년,0
34,Travel_Rarely,Research & Development,9,3,Life Sciences,4,Male,3,3,Healthcare Representative,4,Divorced,8500,0,No,11,3,4,1,10,0,2,9,7,1,6,9.04793908261736,0.8181818181818182,0.1,0.6,0.0010586989765909,26-35,고소득,6-10년,0
40,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,2,Research Scientist,4,Single,4661,1,No,13,3,3,0,9,4,3,9,8,8,8,8.447199819595703,0.9,0.8,0.8,0.0004290004290004,36-45,중하,6-10년,0
41,Travel_Frequently,Sales,1,3,Marketing,3,Female,3,2,Sales Executive,1,Divorced,4103,0,No,17,3,4,1,10,2,3,9,3,1,7,8.319717386850606,0.8181818181818182,0.1,0.7,0.0002436647173489,36-45,중하,6-10년,0
35,Travel_Frequently,Research & Development,4,4,Life Sciences,3,Male,3,2,Research Scientist,3,Single,4249,1,Yes,11,3,2,0,9,3,3,9,6,1,1,8.354674261918463,0.9,0.1,0.1,0.0009411764705882,26-35,중하,6-10년,0
51,Travel_Rarely,Human Resources,5,3,Life Sciences,3,Male,3,4,Manager,2,Divorced,14026,1,Yes,11,3,2,1,33,2,3,33,9,0,10,9.54873932271967,0.9705882352941176,0.0,0.2941176470588235,0.0003564554074285,46-55,고소득,20년 초과,0
38,Travel_Rarely,Sales,2,2,Life Sciences,2,Female,3,2,Sales Executive,1,Divorced,6893,3,No,15,3,4,1,11,3,3,7,7,1,7,8.83840674707681,0.5833333333333334,0.125,0.875,0.0002901073397156,36-45,중상,6-10년,0
34,Travel_Rarely,Sales,15,2,Medical,3,Female,3,2,Sales Executive,1,Single,6125,1,No,12,3,4,0,10,6,4,10,8,9,6,8.72029728739272,0.9090909090909092,0.8181818181818182,0.5454545454545454,0.0024485798237022,26-35,중상,6-10년,0
25,Travel_Rarely,Research & Development,19,1,Medical,4,Male,3,1,Laboratory Technician,4,Married,3669,3,No,11,3,3,3,7,6,2,3,2,1,2,8.207946941048617,0.375,0.25,0.5,0.0051771117166212,18-25,중하,3-5년,0
58,Travel_Rarely,Research & Development,7,4,Medical,3,Female,2,3,Manufacturing Director,1,Married,10008,7,Yes,14,3,4,0,31,0,2,10,9,5,9,9.21123996721902,0.3125,0.4545454545454545,0.8181818181818182,0.0006993705664901,56-65,고소득,6-10년,1
40,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,3,1,Laboratory Technician,2,Married,2387,3,No,22,4,3,1,7,3,3,4,2,0,3,7.778211474512493,0.5,0.0,0.6,0.0004187604690117,36-45,저소득,3-5년,0
36,Travel_Frequently,Sales,7,3,Marketing,1,Female,4,2,Sales Executive,1,Married,4639,2,No,16,3,4,1,17,2,2,15,7,6,13,8.442469645220301,0.8333333333333334,0.375,0.8125,0.0015086206896551,36-45,중하,11-20년,0
48,Travel_Rarely,Research & Development,4,3,Life Sciences,4,Male,3,3,Manufacturing Director,4,Single,7898,1,No,11,3,3,0,11,2,3,10,9,0,8,8.97449144816442,0.8333333333333334,0.0,0.7272727272727273,0.0005063932143309,46-55,중상,6-10년,0
27,Travel_Rarely,Sales,11,3,Medical,3,Female,4,1,Sales Representative,4,Married,2534,8,No,14,3,2,1,5,4,3,1,0,0,0,7.837948916025283,0.1666666666666666,0.0,0.0,0.0043392504930966,26-35,저소득,0-2년,0
51,Travel_Rarely,Research & Development,11,2,Technical Degree,4,Female,2,4,Manufacturing Director,2,Single,13142,3,No,16,3,2,0,29,1,2,5,2,0,3,9.483644576482009,0.1666666666666666,0.0,0.5,0.0008369474244845,46-55,고소득,3-5년,0
18,Non-Travel,Research & Development,1,3,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,1611,1,No,15,3,3,0,0,5,4,0,0,0,0,7.385230923066573,0.0,0.0,0.0,0.0006203473945409,18-25,저소득,0-2년,0
35,Travel_Rarely,Research & Development,1,3,Medical,4,Female,2,2,Laboratory Technician,4,Married,5363,0,No,12,3,2,1,10,0,3,9,7,0,0,8.587465244401569,0.8181818181818182,0.0,0.0,0.000186428038777,26-35,중상,6-10년,0
27,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,1,2,Sales Executive,4,Single,5071,3,No,20,4,2,0,8,3,3,6,2,0,0,8.531490496117062,0.6666666666666666,0.0,0.0,0.0003943217665615,26-35,중상,6-10년,0
55,Travel_Rarely,Sales,13,4,Marketing,1,Male,4,4,Sales Executive,3,Single,13695,6,Yes,17,3,3,0,24,2,2,19,7,3,8,9.524859098381524,0.76,0.15,0.4,0.0009491822429906,46-55,고소득,11-20년,1
56,Travel_Rarely,Research & Development,23,3,Life Sciences,4,Male,3,4,Manufacturing Director,2,Married,13402,4,Yes,12,3,1,1,33,0,3,19,16,15,9,9.503233841478496,0.5588235294117647,0.75,0.45,0.0017160337237931,56-65,고소득,11-20년,0
34,Non-Travel,Research & Development,26,1,Technical Degree,1,Female,2,1,Research Scientist,3,Divorced,2029,1,No,20,4,3,3,5,2,3,5,4,0,0,7.615791072035833,0.8333333333333334,0.0,0.0,0.012807881773399,26-35,저소득,3-5년,0
40,Travel_Rarely,Research & Development,2,1,Medical,2,Female,4,2,Healthcare Representative,3,Divorced,6377,5,No,20,4,2,3,15,0,3,12,11,11,8,8.760609847570002,0.75,0.8461538461538461,0.6153846153846154,0.0003135779241141,36-45,중상,11-20년,0
34,Travel_Rarely,Research & Development,29,3,Medical,2,Male,3,2,Laboratory Technician,3,Married,5429,4,No,13,3,1,2,10,1,3,8,7,7,7,8.599694412927981,0.7272727272727273,0.7777777777777778,0.7777777777777778,0.0053406998158379,26-35,중상,6-10년,0
31,Travel_Frequently,Sales,2,3,Life Sciences,3,Female,2,1,Sales Representative,4,Single,2785,7,No,14,3,3,0,3,3,4,1,0,0,0,7.932362154339751,0.25,0.0,0.0,0.0007178750897343,26-35,저소득,0-2년,1
35,Travel_Frequently,Sales,18,4,Marketing,4,Female,3,2,Sales Executive,3,Married,4614,0,Yes,18,3,3,1,5,0,2,4,2,3,2,8.437067146936952,0.6666666666666666,0.6,0.4,0.0039003250270855,26-35,중하,3-5년,1
38,Travel_Frequently,Research & Development,7,3,Life Sciences,4,Male,4,1,Research Scientist,3,Divorced,2610,1,No,11,3,4,3,4,2,3,4,2,0,3,7.867488568699128,0.8,0.0,0.6,0.002680965147453,36-45,저소득,3-5년,0
34,Travel_Rarely,Research & Development,2,4,Technical Degree,3,Female,3,2,Healthcare Representative,4,Single,6687,1,No,11,3,4,0,14,2,4,14,11,4,11,8.808070154764538,0.9333333333333332,0.2666666666666666,0.7333333333333333,0.0002990430622009,26-35,중상,11-20년,0
28,Travel_Rarely,Sales,26,3,Life Sciences,3,Male,2,2,Sales Executive,1,Married,4724,1,No,11,3,3,1,5,0,3,5,3,0,4,8.460622839927844,0.8333333333333334,0.0,0.6666666666666666,0.0055026455026455,26-35,중하,3-5년,0
31,Travel_Rarely,Research & Development,22,4,Medical,4,Male,3,2,Manufacturing Director,3,Married,6179,1,Yes,15,3,4,2,10,3,2,10,2,6,7,8.729073550451737,0.9090909090909092,0.5454545454545454,0.6363636363636364,0.0035598705501618,26-35,중상,6-10년,1
39,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,2,2,Sales Executive,4,Married,6120,3,Yes,12,3,4,2,8,2,4,5,4,1,4,8.71948076085107,0.5555555555555556,0.1666666666666666,0.6666666666666666,0.0034308119588302,36-45,중상,3-5년,0
51,Travel_Frequently,Sales,2,3,Marketing,2,Male,3,3,Sales Executive,2,Married,10596,2,No,11,3,2,0,14,5,3,4,2,3,2,9.268326221174837,0.2666666666666666,0.6,0.4,0.0001887326601868,46-55,고소득,3-5년,0
41,Travel_Frequently,Research & Development,22,3,Life Sciences,4,Female,3,2,Research Scientist,4,Divorced,5467,3,Yes,14,3,1,2,12,4,2,6,2,3,3,8.60666819784384,0.4615384615384615,0.4285714285714285,0.4285714285714285,0.0040234089246525,36-45,중상,6-10년,0
37,Travel_Rarely,Research & Development,4,1,Life Sciences,3,Male,3,1,Research Scientist,3,Married,2996,7,Yes,15,3,4,0,8,2,3,6,4,1,3,8.005367067316664,0.6666666666666666,0.1428571428571428,0.4285714285714285,0.0013346680013346,36-45,중하,6-10년,0
33,Travel_Frequently,Sales,5,1,Life Sciences,2,Male,3,2,Sales Executive,4,Married,9998,6,No,13,3,1,0,8,2,4,5,4,1,2,9.21024036697585,0.5555555555555556,0.1666666666666666,0.3333333333333333,0.0005000500050005,26-35,고소득,3-5년,0
32,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,2,Sales Executive,2,Married,4078,0,Yes,13,3,1,3,4,3,2,3,2,1,2,8.313607139317558,0.6,0.25,0.5,0.0004903162539838,26-35,중하,3-5년,0
39,Non-Travel,Research & Development,25,2,Life Sciences,3,Male,3,3,Healthcare Representative,3,Married,10920,3,No,21,4,2,1,13,2,3,6,4,0,5,9.298442820197728,0.4285714285714285,0.0,0.7142857142857143,0.0022891676586393,36-45,고소득,6-10년,0
25,Travel_Rarely,Sales,18,1,Life Sciences,1,Male,4,2,Sales Executive,3,Married,6232,2,No,11,3,2,0,6,3,2,3,2,1,2,8.73761303680885,0.4285714285714285,0.25,0.5,0.0028878549655061,18-25,중상,3-5년,0
52,Travel_Frequently,Research & Development,28,2,Medical,4,Female,4,4,Manufacturing Director,3,Married,13247,2,Yes,11,3,2,1,24,3,2,5,3,0,2,9.49160187662504,0.2,0.0,0.3333333333333333,0.0021135265700483,46-55,고소득,3-5년,0
43,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,2,Research Scientist,3,Single,4081,1,Yes,14,3,1,0,20,3,1,20,7,1,8,8.31434234336979,0.9523809523809524,0.0476190476190476,0.3809523809523809,0.0014698677119059,36-45,중하,11-20년,0
27,Travel_Rarely,Sales,10,3,Marketing,4,Female,2,2,Sales Executive,4,Married,5769,1,Yes,11,3,4,0,6,3,3,6,2,4,4,8.660427359502146,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.0017331022530329,26-35,중상,6-10년,0
27,Travel_Rarely,Research & Development,17,4,Life Sciences,4,Female,3,1,Research Scientist,3,Single,2394,1,Yes,13,3,4,0,8,2,3,8,2,7,7,7.781138509845015,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.0070981210855949,26-35,저소득,6-10년,1
26,Travel_Rarely,Research & Development,2,1,Medical,1,Male,2,1,Research Scientist,4,Single,3904,0,No,12,3,4,0,5,2,3,4,3,1,1,8.270013062273787,0.6666666666666666,0.2,0.2,0.0005121638924455,26-35,중하,3-5년,0
42,Travel_Rarely,Human Resources,10,3,Human Resources,3,Female,3,4,Manager,1,Married,16799,0,No,14,3,3,1,21,5,3,20,7,0,9,9.72913416539135,0.9090909090909092,0.0,0.4285714285714285,0.000595238095238,36-45,고소득,11-20년,0
52,Travel_Rarely,Research & Development,8,4,Other,3,Female,3,1,Laboratory Technician,1,Married,2950,9,No,13,3,3,0,12,2,1,5,4,0,4,7.989899374942939,0.3846153846153846,0.0,0.6666666666666666,0.0027109454422229,46-55,중하,3-5년,0
37,Travel_Rarely,Research & Development,11,3,Medical,1,Female,3,1,Laboratory Technician,3,Single,3629,4,No,18,3,1,0,8,6,3,3,2,0,2,8.196987927258897,0.3333333333333333,0.0,0.5,0.003030303030303,36-45,중하,3-5년,0
35,Travel_Frequently,Research & Development,18,2,Life Sciences,3,Male,3,3,Manufacturing Director,4,Single,9362,2,No,11,3,3,0,10,2,3,2,2,2,2,9.14452103093889,0.1818181818181818,0.6666666666666666,0.6666666666666666,0.0019224607497596,26-35,고소득,0-2년,0
25,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,3,1,Laboratory Technician,4,Married,3229,4,No,11,3,2,1,7,2,2,3,2,0,2,8.080237416216702,0.375,0.0,0.5,0.0003095975232198,18-25,중하,3-5년,0
26,Travel_Rarely,Research & Development,7,3,Other,3,Male,4,1,Laboratory Technician,1,Single,3578,0,No,12,3,4,0,8,2,3,7,7,0,7,8.182838710766026,0.7777777777777778,0.0,0.875,0.0019558535903883,26-35,중하,6-10년,0
29,Travel_Rarely,Human Resources,17,3,Other,2,Male,2,3,Human Resources,1,Single,7988,1,No,13,3,1,0,10,3,2,10,9,0,9,8.985820874482043,0.9090909090909092,0.0,0.8181818181818182,0.0021279258981099,26-35,중상,6-10년,0
49,Travel_Frequently,Research & Development,28,2,Life Sciences,1,Male,2,2,Laboratory Technician,1,Single,4284,3,No,20,4,1,0,20,2,3,4,3,1,3,8.36287583103188,0.1904761904761904,0.2,0.6,0.0065344224037339,46-55,중하,3-5년,1
29,Travel_Frequently,Research & Development,14,1,Other,3,Female,3,3,Healthcare Representative,4,Single,7553,0,Yes,12,3,1,0,9,1,3,8,7,7,7,8.929832503272403,0.8,0.7777777777777778,0.7777777777777778,0.0018533227429176,26-35,중상,6-10년,1
54,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,4,Research Director,4,Single,17328,6,No,19,3,4,0,29,3,2,20,7,12,7,9.760136677640244,0.6666666666666666,0.5714285714285714,0.3333333333333333,5.770673437590167e-05,46-55,고소득,11-20년,0
58,Travel_Rarely,Research & Development,1,3,Medical,4,Female,3,5,Research Director,1,Married,19701,3,Yes,21,4,3,1,32,3,3,9,8,1,5,9.888475432415625,0.2727272727272727,0.1,0.5,5.0756268399147295e-05,56-65,고소득,6-10년,0
55,Travel_Rarely,Research & Development,1,4,Medical,2,Male,4,4,Research Director,4,Divorced,14732,2,No,13,3,4,2,31,4,4,7,7,0,0,9.597845154707354,0.21875,0.0,0.0,6.787483879725786e-05,46-55,고소득,6-10년,0
36,Travel_Rarely,Sales,3,4,Marketing,1,Female,3,2,Sales Executive,2,Single,9278,3,Yes,16,3,4,0,15,3,3,5,4,0,1,9.13550906135318,0.3125,0.0,0.1666666666666666,0.0003233107015842,36-45,고소득,3-5년,0
31,Travel_Frequently,Sales,1,4,Life Sciences,2,Female,1,1,Sales Representative,3,Single,1359,1,No,12,3,2,0,1,3,3,1,0,0,0,7.215239978730097,0.5,0.0,0.0,0.000735294117647,26-35,저소득,0-2년,1
30,Travel_Rarely,Sales,7,4,Marketing,4,Female,3,2,Sales Executive,1,Divorced,4779,7,No,14,3,2,2,8,3,3,3,2,0,2,8.472195825485501,0.3333333333333333,0.0,0.5,0.0014644351464435,26-35,중하,3-5년,0
31,Travel_Rarely,Research & Development,8,5,Life Sciences,1,Female,3,4,Research Director,2,Single,16422,3,No,11,3,3,0,9,3,4,3,2,1,0,9.70643807033756,0.3,0.25,0.0,0.0004871217195396,26-35,고소득,3-5년,0
34,Travel_Frequently,Research & Development,1,4,Other,4,Male,3,1,Research Scientist,1,Divorced,2996,5,No,14,3,3,2,10,2,3,4,3,1,3,8.005367067316664,0.3636363636363636,0.2,0.6,0.0003336670003336,26-35,중하,3-5년,0
31,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,2,1,Research Scientist,2,Single,1261,1,No,12,3,3,0,1,3,4,1,0,0,0,7.140453043101158,0.5,0.0,0.0,0.0063391442155309,26-35,저소득,0-2년,1
27,Travel_Rarely,Research & Development,11,1,Life Sciences,2,Male,3,1,Laboratory Technician,1,Married,2099,0,No,14,3,2,0,6,3,4,5,0,1,4,7.649692623711514,0.7142857142857143,0.1666666666666666,0.6666666666666666,0.0052380952380952,26-35,저소득,3-5년,0
36,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Male,2,2,Laboratory Technician,4,Single,5810,1,No,16,3,3,0,10,2,2,10,4,1,8,8.667507952075105,0.9090909090909092,0.0909090909090909,0.7272727272727273,0.0006883496816382,36-45,중상,6-10년,0
36,Travel_Rarely,Sales,16,4,Marketing,3,Female,2,2,Sales Executive,1,Married,5647,4,No,13,3,1,2,11,3,2,3,2,0,2,8.639056779173078,0.25,0.0,0.5,0.0028328611898017,36-45,중상,3-5년,0
47,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,3,1,Research Scientist,4,Married,3420,7,No,12,3,3,1,17,2,2,6,5,1,2,8.137688184977605,0.3333333333333333,0.1428571428571428,0.2857142857142857,0.0002923121894182,46-55,중하,6-10년,0
25,Travel_Rarely,Sales,9,2,Life Sciences,1,Male,2,1,Sales Representative,1,Married,4400,3,No,12,3,1,0,6,2,3,3,2,2,2,8.38958706681109,0.4285714285714285,0.5,0.5,0.0020449897750511,18-25,중하,3-5년,1
37,Non-Travel,Research & Development,5,2,Technical Degree,3,Male,4,1,Laboratory Technician,3,Single,3500,0,No,14,3,1,0,7,2,1,6,5,1,3,8.160803920954665,0.75,0.1428571428571428,0.4285714285714285,0.0014281633818908,36-45,중하,6-10년,0
56,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,3,1,Research Scientist,1,Married,2066,2,No,22,4,4,1,5,3,4,3,2,1,0,7.633853559681768,0.5,0.25,0.0,0.0004837929366231,56-65,저소득,3-5년,0
47,Travel_Rarely,Research & Development,2,4,Medical,1,Female,3,4,Research Director,3,Married,17169,3,No,19,3,2,2,26,2,4,20,17,5,6,9.75091895389152,0.7407407407407407,0.238095238095238,0.2857142857142857,0.0001164822364589,46-55,고소득,11-20년,0
24,Travel_Rarely,Sales,4,1,Medical,4,Female,3,2,Sales Executive,3,Married,4162,1,Yes,12,3,3,2,5,3,3,5,4,0,3,8.333991247194975,0.8333333333333334,0.0,0.5,0.0009608455440787,18-25,중하,3-5년,0
32,Travel_Rarely,Sales,7,5,Marketing,4,Male,3,2,Sales Executive,4,Married,9204,4,No,12,3,3,1,7,3,2,4,3,0,3,9.12750209366718,0.5,0.0,0.6,0.0007604562737642,26-35,고소득,3-5년,0
34,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,1,Laboratory Technician,2,Married,3294,5,No,17,3,1,1,7,2,2,5,4,0,2,8.100161446936607,0.625,0.0,0.3333333333333333,0.0003034901365705,26-35,중하,3-5년,0
41,Travel_Rarely,Research & Development,5,5,Medical,2,Male,4,1,Research Scientist,3,Married,2127,2,Yes,12,3,1,0,7,5,2,4,2,0,3,7.662937850461535,0.5,0.0,0.6,0.0023496240601503,36-45,저소득,3-5년,0
40,Non-Travel,Research & Development,9,4,Other,3,Male,3,2,Laboratory Technician,3,Divorced,3975,3,No,11,3,3,2,11,2,4,8,7,0,7,8.288031567776464,0.6666666666666666,0.0,0.7777777777777778,0.0022635814889336,36-45,중하,6-10년,0
31,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,3,3,Sales Executive,4,Divorced,10793,1,No,18,3,1,1,13,5,3,13,7,9,9,9.286745703178587,0.9285714285714286,0.6428571428571429,0.6428571428571429,0.0007411524921252,26-35,고소득,11-20년,0
46,Travel_Rarely,Sales,9,3,Marketing,1,Male,3,3,Sales Executive,4,Divorced,10096,4,No,11,3,1,1,28,1,4,7,7,4,3,9.21999362900432,0.2413793103448276,0.5,0.375,0.0008913538674853,46-55,고소득,6-10년,1
39,Non-Travel,Research & Development,2,3,Life Sciences,1,Female,2,1,Laboratory Technician,1,Single,3646,2,Yes,23,4,2,0,11,2,4,1,0,0,0,8.20166019080868,0.0833333333333333,0.0,0.0,0.00054839594187,36-45,중하,0-2년,1
31,Travel_Frequently,Research & Development,1,5,Life Sciences,3,Female,4,3,Manufacturing Director,2,Single,7446,1,No,11,3,1,0,10,2,3,10,8,4,7,8.915566545710645,0.9090909090909092,0.3636363636363636,0.6363636363636364,0.0001342822613132,26-35,중상,6-10년,1
45,Travel_Rarely,Research & Development,20,3,Medical,2,Male,1,3,Healthcare Representative,1,Divorced,10851,2,Yes,18,3,2,1,24,2,3,7,7,0,7,9.292104673778825,0.28,0.0,0.875,0.0018429782528566,36-45,고소득,6-10년,0
31,Travel_Rarely,Human Resources,8,2,Medical,4,Female,4,1,Human Resources,2,Single,2109,9,No,18,3,4,0,8,3,3,3,2,0,2,7.654443226470112,0.3333333333333333,0.0,0.5,0.0037914691943127,26-35,저소득,3-5년,0
31,Travel_Frequently,Research & Development,2,3,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,3722,6,Yes,13,3,3,1,7,2,1,2,2,2,2,8.222285073872717,0.25,0.6666666666666666,0.6666666666666666,0.0005372011818426,26-35,중하,0-2년,1
45,Travel_Rarely,Research & Development,29,3,Technical Degree,2,Male,3,3,Manufacturing Director,4,Married,9380,4,Yes,18,3,4,2,10,4,4,3,1,1,2,9.14644164612595,0.2727272727272727,0.25,0.5,0.0030913548662189,36-45,고소득,3-5년,0
48,Travel_Rarely,Sales,7,3,Marketing,3,Male,3,2,Sales Executive,1,Divorced,5486,4,No,11,3,1,3,15,3,3,2,2,2,2,8.610136937058975,0.125,0.6666666666666666,0.6666666666666666,0.0012757426644796,46-55,중상,0-2년,0
34,Travel_Rarely,Human Resources,9,4,Technical Degree,1,Female,3,1,Human Resources,3,Married,2742,1,No,15,3,4,0,2,0,3,2,2,2,2,7.916807490937603,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0032810791104629,26-35,저소득,0-2년,1
40,Non-Travel,Research & Development,8,1,Medical,4,Male,2,3,Research Director,2,Divorced,13757,2,No,11,3,3,1,16,5,3,9,8,4,8,9.52937575208596,0.5294117647058824,0.4,0.8,0.0005814798662596,36-45,고소득,6-10년,0
28,Travel_Rarely,Sales,5,3,Medical,4,Male,3,2,Sales Executive,1,Single,8463,0,No,18,3,4,0,6,4,3,5,4,1,3,9.04357715409808,0.7142857142857143,0.1666666666666666,0.5,0.0005907372400756,26-35,고소득,3-5년,0
44,Non-Travel,Research & Development,5,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Single,3162,3,No,14,3,4,0,7,5,3,5,2,0,3,8.059276223305648,0.625,0.0,0.5,0.0015807777426493,36-45,중하,3-5년,0
53,Travel_Rarely,Research & Development,2,3,Medical,4,Male,4,4,Research Director,2,Single,16598,4,No,12,3,2,0,35,2,2,9,8,8,8,9.71709773156622,0.25,0.8,0.8,0.0001204891860955,46-55,고소득,6-10년,0
